VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
9165,ULTRA BEVERAGE COMPANY LLP,20985,Tarantas Tempranillo,7.79,11.99,750.0,110.0,856.9000000000001,91.0,1091.0900000000001,587.51,10.100000000000001,68054.70000000003,234.19000000000005,21.463857243673758,0.8272727272727273,1.2732991014120667
1601,VRANKEN AMERICA,22819,Rozes Infanta Isabel 10 Yr,15.86,24.99,750.0,54.0,856.4399999999999,135.0,3325.6500000000005,2906.8200000000006,14.89,1048.9699999999998,2469.2100000000005,74.24744035000677,2.5,3.883109149502593
1703,ALISA CARR BEVERAGES,90012,Ch Malartic Lagravier 12 RG,34.24,49.99,750.0,25.0,856.0,125.0,6248.75,3349.3300000000004,13.910000000000004,172.00000000000003,5392.75,86.30126025205041,5.0,7.299941588785047
90011,FORTUNE WINE BROKERS LLC,16389,R. Merlo Pnt Nr,12.58,19.99,750.0,68.0,855.44,28.0,574.72,194.91,3.13,238.61,-280.72,-48.844654788418715,0.4117647058823529,0.6718413915645749
9744,FREDERICK WILDMAN & SONS,18239,Pol Roger Rose 02 Brut,50.32,77.99,750.0,17.0,855.44,12.0,935.8799999999999,389.94999999999993,1.34,3999.9299999999994,80.43999999999983,8.595119032354557,0.7058823529411765,1.0940334798466285
9552,M S WALKER INC,24276,Paul Buisse Svgn Bl Touraine,8.05,11.99,750.0,106.0,853.3,84.0,1007.16,263.78,9.400000000000002,55551.819999999985,153.86,15.276619405059774,0.7924528301886793,1.1803117309269893
3252,E & J GALLO WINERY,43542,Carlo Rossi RSV Cab Svgn Cal,10.66,15.99,4000.0,80.0,852.8,67.0,1071.33,463.71000000000004,40.19999999999999,61966.909999999996,218.52999999999997,20.398009950248756,0.8375,1.25625
3960,DIAGEO NORTH AMERICA INC,3198,Smirnoff Peach Vodka,10.23,12.99,750.0,83.0,849.09,34.0,441.65999999999997,311.75999999999993,26.800000000000004,257032.07000000007,-407.43000000000006,-92.24969433500885,0.40963855421686746,0.5201568738296293
480,BACARDI USA INC,4214,Bacardi O Orange Rum,7.57,11.99,750.0,112.0,847.84,116.0,1552.8400000000004,751.45,91.36999999999999,89286.26999999999,705.0000000000003,45.40068519615673,1.0357142857142858,1.8315248160030198
9165,ULTRA BEVERAGE COMPANY LLP,856,Chinaco Blanco Tequila,21.73,29.99,750.0,39.0,847.47,191.0,5728.09,3718.76,150.56999999999996,68054.70000000003,4880.62,85.20501598263994,4.897435897435898,6.759047517906239
653,STATE WINE & SPIRITS,9140,Caffo Vecchio Amaro del Capo,16.29,21.99,750.0,52.0,847.0799999999999,219.0,4815.810000000001,3562.3800000000006,172.66999999999993,8014.98,3968.7300000000014,82.41043562765144,4.211538461538462,5.685189120271995
1650,Circa Wines,22209,The Insider Cab Svgn,11.76,17.99,750.0,72.0,846.72,53.0,953.47,251.85999999999999,5.95,211.96999999999997,106.75,11.195947434109096,0.7361111111111112,1.1260747354497354
90024,VINILANDIA USA,23932,Morel Cru Bjls Brouilly,11.76,17.99,750.0,72.0,846.72,22.0,384.78,349.8,2.42,2802.6400000000003,-461.94000000000005,-120.05301730859195,0.3055555555555556,0.4544359410430839
9552,M S WALKER INC,19572,Anakota Cab Svgn Helena Dako,44.51,64.99,750.0,19.0,845.69,17.0,1359.83,1199.85,1.87,55551.819999999985,514.1399999999999,37.809137906944244,0.8947368421052632,1.6079532689283305
7153,PINE STATE TRADING CO,23944,Ch du Courlat 10,17.23,24.99,750.0,49.0,844.27,230.0,5747.700000000001,3223.7100000000005,25.53,15884.819999999998,4903.43,85.31116794543904,4.6938775510204085,6.807893209518283
10754,PERFECTA WINES,45912,L'Ecole No 41 Chenin Bl OV,11.72,16.99,750.0,72.0,843.8399999999999,61.0,1122.3899999999999,896.51,6.720000000000001,28720.52,278.54999999999995,24.81757677812525,0.8472222222222222,1.3300981228668942
2242,DELICATO VINEYARDS INC,14962,Stone Barn Chard,3.19,4.79,750.0,264.0,842.1599999999999,250.0,1197.5,129.33,28.070000000000004,7982.649999999999,355.34000000000015,29.67348643006264,0.946969696969697,1.4219388239764417
653,STATE WINE & SPIRITS,19088,Lagar de Bezana Aluvion Red,17.53,28.99,750.0,48.0,841.44,12.0,343.88,111.96,1.35,8014.98,-497.56000000000006,-144.69000814237526,0.25,0.40868035748241105
9165,ULTRA BEVERAGE COMPANY LLP,38649,Villa Rosa Barolo Piedmonte,17.53,26.99,750.0,48.0,841.44,51.0,1376.4900000000002,647.76,5.69,68054.70000000003,535.0500000000002,38.87060567094567,1.0625,1.635874215630348
8004,SAZERAC CO INC,3752,Margaritaville Coconut,11.06,14.49,750.0,76.0,840.5600000000001,69.0,999.8100000000002,666.5400000000001,54.36999999999999,50293.62000000002,159.2500000000001,15.92802632500176,0.9078947368421053,1.1894570286475683
4425,MARTIGNETTI COMPANIES,22703,Carne Humana Red,23.33,34.99,750.0,36.0,839.8799999999999,19.0,664.8100000000001,244.93000000000004,2.12,144929.24,-175.06999999999982,-26.333839743686138,0.5277777777777778,0.7915535552698006
2000,SOUTHERN WINE & SPIRITS NE,19971,Ch Le Bon Pasteur 10 Brdx,83.89,124.99,750.0,10.0,838.9,13.0,1624.87,1124.9099999999999,1.4400000000000002,19016.59,785.9699999999999,48.37125431572987,1.3,1.9369054714507092
10754,PERFECTA WINES,23965,Dom le Clos des Lumieres CdR,9.86,16.99,750.0,85.0,838.0999999999999,105.0,1777.9500000000003,1389.1800000000003,11.589999999999998,28720.52,939.8500000000004,52.86144154785006,1.2352941176470589,2.121405560195681
4692,KOBRAND CORPORATION,25062,Jadot Nuit St George 13,34.92,52.99,750.0,24.0,838.08,12.0,603.88,301.94,1.35,9139.38,-234.20000000000005,-38.78253957739949,0.5,0.7205517373043145
653,STATE WINE & SPIRITS,20555,Red Newt Clrs Rsl Finger Lak,8.21,12.99,750.0,102.0,837.4199999999998,92.0,1232.08,510.62999999999994,10.280000000000001,8014.98,394.6600000000001,32.03201090838258,0.9019607843137255,1.4712808387666882
653,STATE WINE & SPIRITS,21992,Art of Eart Montepulciano d',5.26,11.99,750.0,159.0,836.3399999999999,311.0,2160.8900000000003,973.7000000000002,34.71,8014.98,1324.5500000000004,61.29650282985253,1.9559748427672956,2.583745844991272
10754,PERFECTA WINES,23746,Ch Brannon 12 Pessac-Leognan,59.6,89.99,750.0,14.0,834.4000000000001,19.0,1709.8100000000002,449.95,2.13,28720.52,875.4100000000001,51.199256057690626,1.3571428571428572,2.0491490891658675
9165,ULTRA BEVERAGE COMPANY LLP,10623,Querceto La Corte Toscana,31.97,46.99,750.0,26.0,831.22,62.0,2988.38,1868.6100000000001,6.87,68054.70000000003,2157.16,72.18492962742354,2.3846153846153846,3.595173359640047
9625,WESTERN SPIRITS BEVERAGE CO,3740,Kru Peach Mango Vodka,5.26,6.99,750.0,158.0,831.08,344.0,4296.560000000001,2198.2400000000002,271.0699999999999,1933.1899999999996,3465.4800000000014,80.65708380658016,2.1772151898734178,5.169851277855322
1128,BROWN-FORMAN CORP,7780,Herradura Reposado Lot 598,34.58,45.99,750.0,24.0,829.92,55.0,2529.45,689.85,43.3,68601.68000000001,1699.5299999999997,67.18970527189705,2.2916666666666665,3.047823886639676
6213,MHW LTD,8008,Bols Peppermint Schnapps,7.14,9.99,1000.0,116.0,828.2400000000001,132.0,1318.68,989.0100000000002,138.60000000000002,9621.580000000002,490.43999999999994,37.19173719173718,1.1379310344827587,1.5921472037090696
1590,DIAGEO CHATEAU ESTATE WINES,18779,Girl Go Lightly Chardonnay,2.03,2.99,750.0,408.0,828.24,407.0,1216.93,146.51000000000002,45.76,7259.75,388.69000000000005,31.940210201079772,0.9975490196078431,1.4692963392253453
9165,ULTRA BEVERAGE COMPANY LLP,38314,Momokawa Silver Sake,9.86,14.99,750.0,84.0,828.2399999999999,96.0,899.04,122.84,10.770000000000001,68054.70000000003,70.80000000000007,7.875066737853718,1.1428571428571428,1.085482468849609
9165,ULTRA BEVERAGE COMPANY LLP,20416,Januik Cab Svgn Columbia Vly,17.23,24.99,750.0,48.0,827.04,44.0,1099.5600000000002,599.7600000000001,4.880000000000001,68054.70000000003,272.5200000000002,24.784459238240768,0.9166666666666666,1.3295124782356358
9165,ULTRA BEVERAGE COMPANY LLP,25741,Cesari Recioto Valpolicella,25.8,39.99,500.0,32.0,825.6000000000001,32.0,1279.68,239.94,2.41,68054.70000000003,454.0799999999999,35.48387096774193,1.0,1.5499999999999998
11567,CAMPARI AMERICA,8010,Wild Turkey Forgiven,39.28,54.99,750.0,21.0,824.88,94.0,5169.0599999999995,4069.2599999999998,74.11999999999999,20964.809999999998,4344.179999999999,84.04197281517337,4.476190476190476,6.26643875472796
1601,VRANKEN AMERICA,21614,Billette Bousquet Prov Rose,8.16,11.99,750.0,101.0,824.1600000000001,89.0,1067.1100000000001,311.73999999999995,9.940000000000001,1048.9699999999998,242.95000000000005,22.76709992409405,0.8811881188118812,1.294784993205203
653,STATE WINE & SPIRITS,16583,Pali Huntington Pnt Nr,13.51,22.99,750.0,61.0,824.11,89.0,1779.1100000000001,1199.4,9.86,8014.98,955.0000000000001,53.67852465558622,1.459016393442623,2.158825884894007
9165,ULTRA BEVERAGE COMPANY LLP,21171,Ornellaia Bolgheri 13,274.5,419.99,1500.0,3.0,823.5,0.0,0.0,0.0,0.0,68054.70000000003,-823.5,-inf,0.0,0.0
10754,PERFECTA WINES,13796,Peter Paul Pnt Nr Mill Sta,22.87,34.99,750.0,36.0,823.3199999999999,15.0,524.85,104.97,1.6800000000000002,28720.52,-298.4699999999999,-56.86767647899398,0.4166666666666667,0.6374799591896226
9552,M S WALKER INC,26051,Ch des Labourons Fleurie Rou,9.8,14.99,750.0,84.0,823.2,71.0,1064.29,794.47,7.8500000000000005,55551.819999999985,241.08999999999992,22.652660459085393,0.8452380952380952,1.292869290573372
9622,WEIN BAUER INC,47075,Turn Me Red,6.23,9.29,750.0,132.0,822.36,80.0,713.0999999999999,543.8099999999998,8.850000000000001,222.23,-109.2600000000001,-15.32183424484646,0.6060606060606061,0.8671384794980299
8673,STE MICHELLE WINE ESTATES,14121,Antica Chard Napa Valley,21.08,30.99,750.0,39.0,822.12,38.0,1193.6200000000001,875.7200000000001,4.210000000000001,15919.700000000003,371.5000000000001,31.12380824718085,0.9743589743589743,1.4518805040626674
7749,R.P.IMPORTS INC,19630,Ch Bernadotte 10 Haut Medoc,23.48,34.99,750.0,35.0,821.8,32.0,1119.68,454.87000000000006,3.5700000000000003,91.5,297.8800000000001,26.604029722777945,0.9142857142857143,1.3624726210756877
4425,MARTIGNETTI COMPANIES,24285,Dom Clavel Languedoc,9.03,13.99,750.0,91.0,821.73,285.0,3987.150000000001,2266.3800000000006,31.66000000000001,144929.24,3165.420000000001,79.39054211654943,3.131868131868132,4.852141214267461
4692,KOBRAND CORPORATION,11263,Sequoia Grove Chard,13.69,19.99,750.0,60.0,821.4000000000001,34.0,723.66,505.76000000000005,3.7500000000000004,9139.38,-97.74000000000012,-13.506342757648637,0.5666666666666667,0.881008035062089
10754,PERFECTA WINES,20517,Hauts de Smith Rouge Pessac,22.81,35.99,750.0,36.0,821.1600000000001,161.0,5794.39,3347.07,17.87,28720.52,4973.2300000000005,85.82836157041552,4.472222222222222,7.056347118710117
4692,KOBRAND CORPORATION,27792,Jadot Rully Blanc 14,17.1,25.99,750.0,48.0,820.8000000000001,10.0,259.9,207.92,1.1,9139.38,-560.9000000000001,-215.81377452866494,0.20833333333333334,0.3166423001949317
9165,ULTRA BEVERAGE COMPANY LLP,18270,Donnafugata Ben Rye,11.4,16.99,375.0,72.0,820.8000000000001,72.0,1223.28,186.89,4.07,68054.70000000003,402.4799999999999,32.90170688640376,1.0,1.4903508771929823
90024,VINILANDIA USA,18839,Mas Carlot Grenache Syrah,8.55,12.99,750.0,96.0,820.8,64.0,831.36,103.92,7.19,2802.6400000000003,10.56000000000006,1.2702078521940026,0.6666666666666666,1.0128654970760234
10754,PERFECTA WINES,25334,Masseria Prosecco,6.84,9.99,750.0,120.0,820.8,96.0,959.04,79.92,10.799999999999999,28720.52,138.24,14.414414414414416,0.8,1.168421052631579
4425,MARTIGNETTI COMPANIES,24965,Ch Haut Gravet Gr Chemin St,24.13,34.99,750.0,34.0,820.4200000000001,22.0,769.78,69.98,2.47,144929.24,-50.6400000000001,-6.578502948894503,0.6470588235294118,0.9382755174179078
90047,CRUSH WINES,14390,Il Cavaliere Pnt Grigio,7.38,10.99,750.0,111.0,819.1800000000001,91.0,1091.0900000000001,215.82,10.240000000000002,1457.7299999999998,271.9100000000001,24.920950609024008,0.8198198198198198,1.331929490466076
9744,FREDERICK WILDMAN & SONS,27134,Ca'Bianca Chersi Barbera 12,13.6,19.99,750.0,60.0,816.0,2.0,39.98,39.98,0.22,3999.9299999999994,-776.02,-1941.0205102551276,0.03333333333333333,0.04899509803921568
4425,MARTIGNETTI COMPANIES,27204,Conundrum Sparkling 25th Ann,17.0,24.99,750.0,48.0,816.0,48.0,1199.52,24.99,5.4,144929.24,383.52,31.972789115646254,1.0,1.47
9165,ULTRA BEVERAGE COMPANY LLP,25608,Artesa Elements Cab Svgn,12.74,18.99,750.0,64.0,815.36,64.0,544.36,213.76,7.160000000000001,68054.70000000003,-271.0,-49.78323168491439,1.0,0.6676314756671899
4425,MARTIGNETTI COMPANIES,21408,Ramon Cardova Garnacha,11.99,17.99,750.0,68.0,815.3199999999999,139.0,2500.61,1601.1100000000001,15.420000000000005,144929.24,1685.2900000000002,67.39515558203799,2.0441176470588234,3.0670288966295445
9165,ULTRA BEVERAGE COMPANY LLP,8818,Jack Daniel BTB NE Tap House,37.03,49.99,750.0,22.0,814.6600000000001,12.0,599.88,249.95000000000002,9.45,68054.70000000003,-214.7800000000001,-35.80382743215311,0.5454545454545454,0.7363562713279158
1128,BROWN-FORMAN CORP,5434,Southern Comfort Caramel,8.64,13.99,750.0,94.0,812.16,360.0,4136.400000000001,2792.070000000001,283.8899999999999,68601.68000000001,3324.2400000000007,80.36553524804178,3.8297872340425534,5.093085106382979
4692,KOBRAND CORPORATION,13229,Cakebread Vine Hill Cab,67.56,99.99,750.0,12.0,810.72,17.0,1699.83,1499.85,1.8700000000000003,9139.38,889.1099999999999,52.30581881717583,1.4166666666666667,2.096691829484902
10754,PERFECTA WINES,24159,Krupp Bros The Doctor Red,67.56,99.99,750.0,12.0,810.72,20.0,1999.8,899.91,2.2299999999999995,28720.52,1189.08,59.45994599459946,1.6666666666666667,2.4666962699822377
9165,ULTRA BEVERAGE COMPANY LLP,12351,Mercer Cab Svgn,13.51,19.99,750.0,60.0,810.6,53.0,1059.47,739.6299999999999,5.88,68054.70000000003,248.87,23.490046910247575,0.8833333333333333,1.3070194917345177
653,STATE WINE & SPIRITS,44394,Oak Ridge OZV Znfdl Lodi,9.65,13.99,750.0,84.0,810.5999999999999,72.0,971.28,93.92999999999999,8.11,8014.98,160.68000000000006,16.543118359278488,0.8571428571428571,1.1982235381199113
1392,CONSTELLATION BRANDS INC,41141,Ruffino Modus Toscana,16.88,25.99,750.0,48.0,810.24,70.0,1819.3000000000002,597.77,7.83,79528.99,1009.0600000000002,55.46418952344309,1.4583333333333333,2.245384083728278
90047,CRUSH WINES,16556,The Transcendentalist,16.88,25.99,750.0,48.0,810.24,40.0,1119.6000000000001,727.74,4.44,1457.7299999999998,309.3600000000001,27.63129689174706,0.8333333333333334,1.381812796208531
6280,UNCORKED,21631,Shelburne Vyds Marquette Red,12.83,18.99,750.0,63.0,808.29,13.0,238.86999999999998,128.92999999999998,1.4500000000000002,15.260000000000002,-569.42,-238.3807091723532,0.20634920634920634,0.2955251209343181
3252,E & J GALLO WINERY,14413,Tisdale Vyds Pnt Grigio,2.59,3.99,750.0,312.0,808.0799999999999,312.0,1244.88,67.83000000000001,35.1,61966.909999999996,436.8000000000002,35.087719298245624,1.0,1.5405405405405408
4425,MARTIGNETTI COMPANIES,36155,De Villaine Bouzeron Aligot,22.44,32.99,750.0,36.0,807.8399999999999,25.0,824.75,263.91999999999996,2.8000000000000003,144929.24,16.910000000000082,2.050318278266151,0.6944444444444444,1.0209323628441276
1392,CONSTELLATION BRANDS INC,4525,Paul Masson Peach Brandy,6.15,7.99,750.0,131.0,805.65,143.0,1142.57,95.88000000000001,112.61,79528.99,336.91999999999996,29.48790883709532,1.0916030534351144,1.4181964873083845
7153,PINE STATE TRADING CO,39689,Hahn Meritage Central Coast,8.66,12.99,750.0,93.0,805.38,466.0,7684.340000000002,4073.0300000000016,51.82000000000001,15884.819999999998,6878.960000000002,89.5192039914944,5.010752688172043,9.54126002632298
90024,VINILANDIA USA,23926,St Paul's Pnt Nr Alto Aldige,13.42,19.99,750.0,60.0,805.1999999999999,60.0,1199.4,99.94999999999999,6.75,2802.6400000000003,394.20000000000016,32.866433216608314,1.0,1.4895678092399407
660,SAZERAC NORTH AMERICA INC.,113,Mr Boston Cr de Cacao Brown,4.84,6.49,1000.0,166.0,803.4399999999999,182.0,1181.1799999999998,941.0499999999998,191.10000000000002,17932.329999999994,377.7399999999999,31.9798845222574,1.0963855421686748,1.4701533406352683
10754,PERFECTA WINES,43790,Oakhurst Happy Camper Chard,7.43,10.99,750.0,108.0,802.44,90.0,989.1,142.87,10.110000000000001,28720.52,186.65999999999997,18.871701546860777,0.8333333333333334,1.2326155226558995
2000,SOUTHERN WINE & SPIRITS NE,24319,Ch Leoville Barton 12 St-Jul,66.66,99.99,750.0,12.0,799.92,2.0,199.98,99.99,0.22,19016.59,-599.9399999999999,-300.0,0.16666666666666666,0.25
3252,E & J GALLO WINERY,19370,Barefoot Perfectly Pink,3.94,5.99,750.0,203.0,799.82,193.0,1145.57,675.8600000000001,21.410000000000004,61966.909999999996,345.7499999999999,30.18148170779611,0.9507389162561576,1.432284764071916
90024,VINILANDIA USA,19648,Dachshund Rsl,8.96,14.99,750.0,89.0,797.4399999999999,330.0,4716.700000000001,2865.010000000001,36.62000000000001,2802.6400000000003,3919.2600000000007,83.09326435855577,3.707865168539326,5.914802367576245
4425,MARTIGNETTI COMPANIES,21383,Barkan Clsc Chard,9.26,13.99,750.0,86.0,796.3599999999999,85.0,1189.15,643.54,9.46,144929.24,392.7900000000002,33.03115670857336,0.9883720930232558,1.4932317042543577
4692,KOBRAND CORPORATION,25060,Jadot Gevrey Chambertin 13,33.11,52.99,750.0,24.0,794.64,6.0,295.94,197.96,0.66,9139.38,-498.7,-168.5138879502602,0.25,0.37242021544347126
4692,KOBRAND CORPORATION,27786,Jadot Chablis Fourchaume 14,26.48,39.99,750.0,30.0,794.4,7.0,279.93,279.93,0.77,9139.38,-514.47,-183.7852320222913,0.23333333333333334,0.35237915407854986
4425,MARTIGNETTI COMPANIES,22739,C&P Breton  Les Perrieres,33.1,47.99,750.0,24.0,794.4,0.0,0.0,0.0,0.0,144929.24,-794.4,-inf,0.0,0.0
4692,KOBRAND CORPORATION,25091,Jadot Ch des Jacques La Roch,22.06,31.99,750.0,36.0,794.1600000000001,24.0,767.76,63.98,2.7,9139.38,-26.40000000000009,-3.4385745545483086,0.6666666666666666,0.9667573284980355
516,BANFI PRODUCTS CORP,25268,Cantine Maschio Sparkling Ro,8.44,12.99,750.0,94.0,793.36,56.0,727.44,350.72999999999996,6.24,8510.410000000002,-65.91999999999996,-9.061915759375337,0.5957446808510638,0.9169103559544217
10754,PERFECTA WINES,26382,Gordo Monastrell & Cab Svgn,11.48,16.99,750.0,69.0,792.12,26.0,441.74,203.88,2.91,28720.52,-350.38,-79.31815094852175,0.37681159420289856,0.55766803009645
2000,SOUTHERN WINE & SPIRITS NE,24331,Ch Talbot St-Julien 12 GCC,39.6,60.99,750.0,20.0,792.0000000000001,96.0,5855.04,3354.45,10.65,19016.59,5063.04,86.47319232661091,4.8,7.392727272727272
90047,CRUSH WINES,39063,C Shelton Monga Zin Znfdl,12.98,19.99,750.0,61.0,791.78,20.0,399.79999999999995,259.87,2.22,1457.7299999999998,-391.98,-98.04402201100551,0.32786885245901637,0.5049382404203188
4425,MARTIGNETTI COMPANIES,39084,Hamilton Russell Chard,14.66,21.99,750.0,54.0,791.6400000000001,54.0,1133.46,272.87,6.07,144929.24,341.81999999999994,30.1572177227251,1.0,1.431787175989086
3950,"HOOD RIVER DISTILLERS, Inc.",194,Yazi Ginger Vodka,22.55,29.99,750.0,35.0,789.2500000000001,43.0,1289.5700000000002,599.8,33.879999999999995,117.52000000000001,500.32000000000005,38.79742860023108,1.2285714285714286,1.6339182768451062
10754,PERFECTA WINES,22399,Truchard Vyds The Shepard Rd,13.15,19.99,750.0,60.0,789.0,43.0,917.57,675.68,4.760000000000001,28720.52,128.57000000000005,14.012009982889593,0.7166666666666667,1.1629531051964512
10754,PERFECTA WINES,23151,Ch La Bouree Castillion Brdx,12.49,18.99,750.0,63.0,786.87,120.0,2216.8,1655.1000000000004,13.27,28720.52,1429.9300000000003,64.50424034644533,1.9047619047619047,2.8172379173179816
2000,SOUTHERN WINE & SPIRITS NE,35864,Stella Pinot Grigio Umbria,7.28,10.99,1500.0,108.0,786.24,108.0,1186.92,76.92999999999999,24.3,19016.59,400.68000000000006,33.75796178343949,1.0,1.5096153846153846
7153,PINE STATE TRADING CO,20918,LAN Rioja Reserva,13.1,18.99,750.0,60.0,786.0,48.0,809.52,107.94,5.390000000000001,15884.819999999998,23.519999999999982,2.905425437296173,0.8,1.0299236641221374
10754,PERFECTA WINES,23777,Ch Smith Haut Lafitte 12 Whi,87.16,128.99,750.0,9.0,784.44,30.0,3869.7000000000003,1547.88,3.3600000000000003,28720.52,3085.26,79.72866113652222,3.3333333333333335,4.933073275202692
9165,ULTRA BEVERAGE COMPANY LLP,12353,Mercer Merlot,13.07,19.99,750.0,60.0,784.2,87.0,1739.13,839.58,9.690000000000001,68054.70000000003,954.9300000000001,54.90848872712218,1.45,2.2177123182861513
7153,PINE STATE TRADING CO,25364,Cyrus Alexander Vly,65.35,99.99,1500.0,12.0,784.2,12.0,1199.88,199.98,2.7,15884.819999999998,415.68000000000006,34.64346434643464,1.0,1.5300688599846979
10754,PERFECTA WINES,18437,Charles Smith King Coal Red,65.35,99.99,750.0,12.0,784.2,12.0,1199.88,99.99,1.35,28720.52,415.68000000000006,34.64346434643464,1.0,1.5300688599846979
10754,PERFECTA WINES,24055,La Volpe Pnt Grigio,9.33,13.99,750.0,84.0,783.7199999999999,84.0,1127.1599999999999,81.94,9.450000000000001,28720.52,343.43999999999994,30.4694985627595,1.0,1.4382177308222324
4425,MARTIGNETTI COMPANIES,14031,Annabella Cab Svgn Napa,10.59,15.99,750.0,74.0,783.66,65.0,1039.3500000000001,335.78999999999996,7.28,144929.24,255.69000000000017,24.600952518400938,0.8783783783783784,1.3262767016308095
8673,STE MICHELLE WINE ESTATES,31323,Villa Maria Clr Slct Svgn Bl,10.88,15.99,750.0,72.0,783.36,52.0,831.48,47.97,5.8500000000000005,15919.700000000003,48.120000000000005,5.787270890460385,0.7222222222222222,1.0614276960784315
17035,PERNOD RICARD USA,14417,Jacobs Crk Moscato,5.44,7.99,750.0,144.0,783.3599999999999,135.0,944.6500000000001,155.78000000000003,15.17,123780.21999999997,161.2900000000002,17.074048589424674,0.9375,1.2058951184640525
90024,VINILANDIA USA,19807,Mont Gravet Colombard,7.18,10.99,750.0,109.0,782.6199999999999,92.0,1011.08,164.85,10.340000000000002,2802.6400000000003,228.46000000000015,22.595640305416005,0.8440366972477065,1.2919168945337458
7749,R.P.IMPORTS INC,19061,Ch Olivier Pessac-Leognan 10,33.99,50.99,750.0,23.0,781.77,66.0,3365.34,1937.6200000000001,7.340000000000001,91.5,2583.57,76.76995489311629,2.869565217391304,4.304769945124526
9552,M S WALKER INC,24557,Dom La Fage Tess Carignan VV,8.78,12.99,750.0,89.0,781.42,112.0,1454.88,480.63,12.540000000000001,55551.819999999985,673.4600000000002,46.28972836247664,1.2584269662921348,1.8618412633410972
9165,ULTRA BEVERAGE COMPANY LLP,18276,Cecchi Coevo Wood,35.48,54.99,750.0,22.0,780.56,82.0,4859.179999999999,2889.52,9.100000000000001,68054.70000000003,4078.6199999999994,83.93638432821999,3.727272727272727,6.225248539510095
9552,M S WALKER INC,25179,Grahams 1977 Vintage Port,129.79,195.99,750.0,6.0,778.74,11.0,2155.8900000000003,1175.94,1.2300000000000002,55551.819999999985,1377.1500000000003,63.87849101763078,1.8333333333333333,2.7684336235457283
2000,SOUTHERN WINE & SPIRITS NE,20723,Shannon Ridge Wrangler Red,10.66,15.99,750.0,73.0,778.1800000000001,32.0,511.67999999999995,287.82,3.5600000000000005,19016.59,-266.5000000000001,-52.08333333333336,0.4383561643835616,0.6575342465753423
9744,FREDERICK WILDMAN & SONS,27136,Hugel Alsace Rsl 10 Grs Laue,43.22,66.99,750.0,18.0,777.96,8.0,535.92,401.93999999999994,0.88,3999.9299999999994,-242.04000000000008,-45.163457232422765,0.4444444444444444,0.6888786055838345
4425,MARTIGNETTI COMPANIES,34777,Bandol Dom Gros Nore,32.41,46.99,750.0,24.0,777.84,6.0,281.94,281.94,0.66,144929.24,-495.90000000000003,-175.88848691210896,0.25,0.3624652884912064
4692,KOBRAND CORPORATION,24725,Nozzole Vineto Il Pareto,40.9,62.99,750.0,19.0,777.1,21.0,1322.79,944.85,2.3200000000000003,9139.38,545.6899999999999,41.25295776351499,1.105263157894737,1.7022133573542657
8004,SAZERAC CO INC,2664,Firefly Moonshine,10.5,16.99,750.0,74.0,777.0,292.0,4233.580000000001,2929.480000000001,230.2299999999999,50293.62000000002,3456.580000000001,81.64673869396587,3.945945945945946,5.44862290862291
1392,CONSTELLATION BRANDS INC,8422,Paul Masson Carafe Wh Znfdl,3.08,4.49,1000.0,252.0,776.1600000000001,276.0,1467.24,190.15000000000003,41.400000000000006,79528.99,691.0799999999999,47.100678825550006,1.0952380952380953,1.8903834260977117
1003,BRONCO WINE COMPANY,42439,Crane Lake Chard Cal,6.16,8.99,1500.0,126.0,776.16,105.0,943.9500000000002,224.75,23.570000000000004,10.530000000000001,167.7900000000002,17.775305895439395,0.8333333333333334,1.2161796536796539
4692,KOBRAND CORPORATION,27806,Jadot St Aubin Blanc 14,25.84,37.99,750.0,30.0,775.1999999999999,11.0,417.89,265.93,1.22,9139.38,-357.30999999999995,-85.50336212878986,0.36666666666666664,0.5390737874097008
5992,MCCORMICK DISTILLING CO,8518,Ke Ke Beach,8.91,11.49,750.0,87.0,775.17,86.0,988.14,402.15,67.7,1567.85,212.97000000000003,21.552614002064487,0.9885057471264368,1.2747397345098495
9165,ULTRA BEVERAGE COMPANY LLP,18651,Alexana Pnt Nr Willamette,12.9,19.99,750.0,60.0,774.0,40.0,919.6,551.76,4.45,68054.70000000003,145.60000000000002,15.832970856894304,0.6666666666666666,1.1881136950904394
9552,M S WALKER INC,19789,Atalon Svgn Bl Napa Valley,12.9,19.99,750.0,60.0,774.0,106.0,2118.94,1559.2200000000003,11.72,55551.819999999985,1344.94,63.47230218883026,1.7666666666666666,2.7376485788113696
9552,M S WALKER INC,38853,Salmon Creek Chard Cal,3.39,4.99,750.0,228.0,772.92,208.0,1037.92,314.37,23.279999999999998,55551.819999999985,265.0000000000001,25.531832896562364,0.9122807017543859,1.3428556642343323
653,STATE WINE & SPIRITS,18976,Evolucio Fermint Tokaj,8.05,11.99,750.0,96.0,772.8,105.0,1131.95,408.62,11.740000000000002,8014.98,359.1500000000001,31.728433234683518,1.09375,1.464738612836439
